MASCARA,ANO,ORDEMORGACAD,NOMEORGACAD,CATEGADM,COD_DEP,CATADM,CATADMPARTSE,CATADMCOMUN,CATADMCONFESS,CATADMFILANT,CODMUNIC,MUNICIPIO,EH_CAPITAL,COD_UF,NOMEUF,SIGLA,REGIAO,NUMERODEIES,I0311,I0312,I0313,I0314,I0321,I0322,I0323,I0324,I0331,I0332,I0333,I0334,I0341,I0342,I0343,I0344,I0351,I0352,I0353,I0354,I0361,I0362,I0363,I0364,I0371,I0372,I0373,I0374,I0411,I0412,I0413,I0414,I0421,I0422,I0423,I0424,I0431,I0432,I0433,I0434,I0441,I0442,I0443,I0444,I0451,I0452,I0453,I0454,I0461,I0462,I0463,I0464,I0471,I0472,I0473,I0474,I0511,I0512,I0513,I0611,I07101,I07102,I07103,I07104,I07105,I07106,I07107,I07108,I07201,I07202,I07203,I07204,I07205,I07206,I07207,I07208,I07301,I07302,I07303,I07304,I07305,I07306,I07307,I07308,I07401,I07402,I07403,I07404,I07405,I07406,I07407,I07408,I07501,I07502,I07503,I07504,I07505,I07506,I07507,I07508,I0811,I0812,I0822,I0823,I0832,I0833,I0841,I0842,I0843,I0852,I0853,I0911,I0912,I0921,I0922,I0931,I0932,I0941,I0942,I0951,I0952,I1111,I1112,I1113,I1114,I1115,I1116,I1121,I1122,I1123,I1124,I1125,I1126,I1131,I1132,I1133,I1134,I1135,I1136,I1141,I1142,I1143,I1144,I1145,I1146,I1151,I1152,I1153,I1154,I1155,I1156,I1162,I1163,I1165,I1166,I1172,I1173,I1175,I1176,I1211,I1221,I1231,I1241,I1251,I1261,I1271,I1281,I13011,I13021,I13031,I13041,I13051,I13061,I13071,I13081,I13091,I13101,I13111,I13121,I13131,I0111,I0112,I14011,I14012,I14013,I14014,I14015,I14016,I14017,I14021,I14022,I14023,I14024,I14025,I14026,I14027,I14031,I14032,I14033,I14034,I14035,I14036,I14037,I14041,I14042,I14043,I14044,I14045,I14046,I14047,I14051,I14052,I14053,I14054,I14055,I14056,I14057,I14061,I14062,I14063,I14064,I14065,I14066,I14067,I14071,I14072,I14073,I14074,I14075,I14076,I14077,I14081,I14082,I14083,I14084,I14085,I14086,I14087,I14091,I14092,I14093,I14094,I14095,I14096,I14097,I14101,I14102,I14103,I14104,I14105,I14106,I14107,I14111,I14112,I14113,I14114,I14115,I14116,I14117,I14121,I14122,I14123,I14124,I14125,I14126,I14127,I14131,I14132,I14133,I14134,I14135,I14136,I14137,I14141,I14142,I14143,I14144,I14145,I14146,I14147,I14151,I14152,I14153,I14154,I14155,I14156,I14157,I14161,I14162,I14163,I14164,I14165,I14166,I14167,I0211,I0212,I0213,I0214,I1511,I1521,I1531,I1541,I1551,I1561,I1571,I1581,I1611,I1612,I1613,I1621,I1622,I1623,I1631,I1632,I1633,I1711,I1712,I1713,I1811,I1812,I1813
544,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,170200621000,PALMAS,S,17,Tocantins,TO,Norte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418313.0,0.0,0.0,0.0,0.0,0.0,0.0,12780.0,196085.0,0.0,932.0,0.0,0.0,7609.0,0.0,66366.0,5063.0,4317.0,4768.0,0.0,0.0,1.0,,14.0,51.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,389.0,533.0,0.0,16.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,335.0,471.0,0.0,2.0,0.0,0.0,0.0,43.0,53.0,0.0,6.0,0.0,0.0,0.0,42.0,49.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,57.0,10.0,0.0,S,S,N,N,S,N,N,N,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,4.0,,,
108,2000,4,Faculdade,MUNICIPAL,3,MUNICIPAL,N,N,N,N,260301106002,GARANHUNS,N,26,Pernambuco,PE,Nordeste,1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395861.0,0.0,2585.0,0.0,0.0,0.0,0.0,63976.0,342158.0,0.0,2783.0,6392.0,1662.0,,,103695.0,4178.0,,1554.0,,,1.0,0.0,14.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,467.0,467.0,0.0,34.0,1.0,0.0,73.0,309.0,309.0,0.0,7.0,0.0,0.0,8.0,37.0,37.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,78.0,78.0,0.0,0.0,0.0,0.0,23.0,70.0,70.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,1920.0,153.0,24.0,73.0,N,S,S,N,S,S,N,S,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,8.0,14.0,,,
494,2000,4,Faculdade,ESTADUAL,2,ESTADUAL,N,N,N,N,310703006200,BELO HORIZONTE,S,31,Minas Gerais,MG,Sudeste,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31553472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824184.0,0.0,0.0,0.0,0.0,0.0,0.0,13930964.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,1036.0,2.0,0.0,0.0,0.0,0.0,300.0,720.0,2.0,0.0,0.0,0.0,0.0,610.0,1149.0,1.0,2.0,0.0,0.0,0.0,310.0,416.0,1.0,0.0,0.0,0.0,0.0,200.0,387.0,1.0,0.0,0.0,0.0,0.0,1050.0,2044.0,6.0,0.0,0.0,0.0,0.0,310.0,573.0,2.0,0.0,0.0,2.0,0.0,900.0,995.0,1.0,0.0,0.0,0.0,0.0,440.0,1056.0,2.0,0.0,0.0,0.0,0.0,320.0,750.0,2.0,0.0,0.0,0.0,0.0,620.0,1169.0,1.0,2.0,0.0,0.0,0.0,330.0,466.0,1.0,0.0,0.0,0.0,0.0,200.0,390.0,1.0,0.0,0.0,0.0,0.0,1060.0,2065.0,6.0,0.0,0.0,0.0,0.0,330.0,600.0,2.0,0.0,0.0,2.0,0.0,901.0,1005.0,1.0,0.0,0.0,0.0,0.0,3880.0,1050.0,611.0,,S,N,N,N,S,S,N,N,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,34.0,76.0,,,
591,2000,1,Universidade,PRIVADA,4,COMUN/CONFES/FILANT,N,N,N,S,330601801702,DUQUE DE CAXIAS,N,33,Rio de Janeiro,RJ,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,59.0,37.0,0.0,0.0,96.0,30.0,0.0,0.0,45.0,15.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,39.0,41.0,20.0,50.0,0.0,0.0,17.0,20.0,26.0,27.0,46.0,70.0,0.0,0.0,1.0,10.0,5.0,12.0,9.0,10.0,0.0,0.0,,,,,,,,,,,,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32571515.0,8085668.0,0.0,0.0,0.0,0.0,0.0,2330608.0,22375579.0,0.0,227895.0,0.0,508499.0,322003.0,0.0,19135865.0,336287.0,43854.0,37809.0,0.0,0.0,1.0,2.0,3968.0,7898.0,36.0,20.0,12.0,0.0,0.0,1611.0,2733.0,14.0,6.0,48.0,0.0,0.0,1854.0,2871.0,0.0,0.0,3.0,0.0,0.0,1817.0,3002.0,217.0,225.0,64.0,0.0,0.0,376.0,965.0,59.0,18.0,6.0,0.0,0.0,12749.0,38972.0,186.0,1.0,9.0,0.0,0.0,11006.0,11846.0,122.0,16.0,37.0,0.0,0.0,4650.0,9599.0,16.0,2.0,8.0,0.0,0.0,4041.0,8103.0,55.0,28.0,12.0,0.0,0.0,1703.0,2991.0,17.0,9.0,51.0,9.0,0.0,1892.0,2985.0,0.0,0.0,3.0,0.0,0.0,2214.0,3996.0,301.0,256.0,69.0,21.0,0.0,456.0,1105.0,61.0,25.0,6.0,0.0,0.0,12901.0,39504.0,217.0,2.0,13.0,0.0,0.0,11207.0,11308.0,136.0,19.0,47.0,0.0,0.0,4701.0,9742.0,16.0,2.0,8.0,3.0,0.0,0.0,1780.0,0.0,0.0,S,S,S,S,S,N,N,N,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,240.0,70.0,244.0,,,
742,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,N,S,N,290502004902,CACHOEIRA,N,29,Bahia,BA,Nordeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182407.0,,58628.0,,,20000.0,,31881.0,1312.0,16617.0,,,,1.0,0.0,68.0,123.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,870.0,2781.0,15.0,0.0,,,,0.0,0.0,0.0,0.0,,,,637.0,1217.0,19.0,0.0,,,,5854.0,10835.0,12.0,20.0,,,,881.0,1873.0,15.0,0.0,,,,84.0,153.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,1020.0,3249.0,15.0,0.0,,,,0.0,0.0,0.0,0.0,,,,811.0,1665.0,19.0,0.0,,,,6125.0,12251.0,12.0,20.0,,,,940.0,2010.0,15.0,0.0,,,,2010.0,823.0,70.0,0.0,S,N,N,N,N,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,65.0,2.0,67.0,,,
293,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,311005632404,ITAJUBA,N,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,4.0,12.0,8.0,4.0,13.0,13.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,3.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2939945.0,259104.0,0.0,0.0,0.0,0.0,0.0,115314.0,2175360.0,0.0,112997.0,0.0,73840.0,124278.0,0.0,203722.0,0.0,33103.0,59494.0,0.0,531569.0,1.0,,1000.0,2000.0,0.0,0.0,4.0,,,1000.0,2000.0,2.0,0.0,2.0,,,2100.0,2300.0,5.0,0.0,2.0,,,90.0,95.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,900.0,1000.0,20.0,0.0,20.0,,,1000.0,1100.0,8.0,0.0,31.0,,,1500.0,1700.0,10.0,0.0,11.0,,,1300.0,2300.0,0.0,0.0,4.0,,,1300.0,2300.0,3.0,0.0,2.0,,,2300.0,3200.0,5.0,0.0,2.0,,,200.0,300.0,2.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,1200.0,2200.0,20.0,0.0,20.0,,,1000.0,2200.0,10.0,0.0,31.0,,,2000.0,3000.0,10.0,0.0,11.0,,,1500.0,130.0,8.0,0.0,S,S,N,N,S,N,N,N,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,15.0,110.0,,,
290,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,330601804557,RIO DE JANEIRO,S,33,Rio de Janeiro,RJ,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,1.0,18.0,,,26.0,33.0,,,6.0,29.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,16.0,0.0,17.0,1.0,5.0,1.0,3.0,5.0,12.0,7.0,14.0,1.0,7.0,4.0,1.0,3.0,5.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,7756292.0,205368.0,0.0,,,,,411682.0,4462606.0,0.0,45474.0,154798.0,1648539.0,32102.0,104482.0,1384634.0,74320.0,80661.0,335562.0,0.0,50164.0,1.0,0.0,146.0,150.0,4.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,944.0,998.0,3.0,,,,,994.0,1760.0,,,,,,52.0,58.0,,,,,,174.0,180.0,2.0,,,,,,,,,,,,3.0,3.0,,,,,,7.0,7.0,,,,,,,,,,,,,3698.0,3919.0,11.0,,,,,1046.0,2648.0,,,,,,72.0,81.0,,,,,,485.0,100.0,50.0,,S,S,S,N,S,S,N,N,,2.0,,,4.0,,,,,35.0,35.0,70.0,,,
653,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,S,N,N,311005252501,POUSO ALEGRE,N,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,3.0,,10.0,,,,,1.0,8.0,1.0,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233551.0,5208.0,,,,,,808599.0,1245105.0,,15899.0,,32599.0,11072.0,,683020.0,43942.0,,9539.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6279.0,12057.0,920.0,,50.0,6.0,0.0,,,,,,,,18888.0,2563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9851.0,14467.0,1283.0,,80.0,10.0,0.0,,,,,,,,1888.0,2563.0,,,,,,10580.0,1160.0,100.0,161.0,S,S,S,S,N,S,N,N,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,9.0,3.0,,,
40,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,310501870206,UBERLANDIA,N,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,290502119207,LAURO DE FREITAS,N,29,Bahia,BA,Nordeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,1.0,4.0,,,6.0,1.0,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,20.0,,,,,,,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302779.0,39420.0,0.0,0.0,0.0,0.0,0.0,0.0,63129.0,0.0,2600.0,0.0,24003.0,43479.0,0.0,115861.0,5487.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,62.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,103.0,1.0,,,,,47.0,74.0,3.0,,,,,11.0,29.0,,,,,,468.0,12.0,6.0,,S,S,N,N,S,N,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,5.0,25.0,,,
308,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,N,N,S,250402207507,JOAO PESSOA,S,25,Paraiba,PB,Nordeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367706.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,157502.0,0.0,3761.0,0.0,126036.0,0.0,0.0,7530.0,6835.0,0.0,0.0,0.0,0.0,1.0,1.0,1956.0,2010.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,368.0,7.0,0.0,0.0,0.0,0.0,98.0,184.0,3.0,0.0,0.0,0.0,0.0,59.0,97.0,6.0,0.0,0.0,0.0,0.0,2135.0,2578.0,15.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,395.0,10.0,0.0,12.0,0.0,0.0,114.0,236.0,12.0,0.0,0.0,0.0,0.0,86.0,103.0,7.0,0.0,0.0,0.0,0.0,6527.0,795.0,298.0,,N,S,N,N,S,S,N,N,1.0,,,2.0,,,,1.0,,110.0,20.0,130.0,,,
680,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,310904322306,DIVINOPOLIS,N,31,Minas Gerais,MG,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
